1768371427,700.0,690.0,795.0,693.5987,0
1768371507,700.0,690.0,795.0,693.5987,0
1768371608,700.0,690.0,795.0,693.5987,0
1768371675,700.0,690.0,795.0,693.5987,0
1768371981,700.0,690.0,795.0,693.5987,0
20260114T,695.0,690.0,587.0,689.51,0
time,open,high,low,close,volume
